63792263,"BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 5 mg/6,25 mg, comprimé pelliculé",comprimé pelliculé,3
63793479,"BISOPROLOL MYLAN 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63795537,"HYRIMOZ 40 mg, solution injectable en seringue préremplie",solution injectable,
63797011,"ABACAVIR SANDOZ 300 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63798234,"VALSARTAN/HYDROCHLOROTIAZIDE TEVA 80 mg/ 12,5 mg, comprimé pelliculé",comprimé pelliculé,3
63800055,"PROHANCE 4189,5 mg/15 mL, solution injectable en seringue pré-remplie",solution injectable,
63802451,"FLUDESOXYGLUCOSE [18 F]-IBA, solution injectable",solution injectable,
63803457,"QUINAPRIL ARROW 5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63803877,"ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée",comprimé pelliculé sécable à libération prolongée,3
63803884,"VOTRIENT 400 mg, comprimé pelliculé",comprimé pelliculé,3
63804370,"LOSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 100 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
63806097,"BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ 5 mg/6,25 mg, comprimé pelliculé",comprimé pelliculé,3
63808123,"PAROXETINE RANBAXY 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63809022,"VALSARTAN/HYDROCHLOROTHIAZIDE KRKA 160 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
63809385,"LOSARTAN/HYDROCHLOROTHIAZIDE ARROW 100 mg/25 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63809702,"PHOSPHORICUM ACIDUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63811361,"PHENYLEPHRINE MEDAC 0,1 mg/mL, solution injectable",solution injectable,
63812043,"CARVEDILOL MYLAN 12.5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63812730,"DARUNAVIR EG 800 mg, comprimé pelliculé",comprimé pelliculé,3
63814140,"QUASYM L.P. 30 mg, gélule à libération modifiée",gélule à libération modifiée,5
63814329,"ONDANSETRON ZYDUS 8 mg, comprimé orodispersible",comprimé orodispersible,3
63815000,"ATENOLOL TEVA 50 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63816522,"HALAVEN 0,44 mg/ml, solution injectable",solution injectable,
63817001,"UPTRAVI 1400 microgrammes, comprimé pelliculé",comprimé pelliculé,3
63818797,"DASATINIB SANDOZ 20 mg, comprimé pelliculé",comprimé pelliculé,3
63819130,"RISEDRONATE RANBAXY 35 mg, comprimé pelliculé",comprimé pelliculé,3
63819739,"ZOLMITRIPTAN TEVA SANTE 2,5 mg, comprimé pelliculé",comprimé pelliculé,3
63820047,"MICROLAX MACROGOL 5,9 g, poudre pour solution buvable",poudre pour solution buvable,
63820392,"XANTHIUM L.P. 200 mg, gélule à libération prolongée",gélule à libération prolongée,5
63820638,"KEVZARA 150 mg,solution injectable en stylo prérempli",solution injectable,
63822272,"ESPIZENE CONTINU 3 mg/0,02 mg, comprimé pelliculé",comprimé pelliculé et  comprimé pelliculé pelliculé,3
63823680,"BISOPROLOL ACCORD HEALTHCARE 5 mg, comprimé pelliculé sécable",comprimé pelliculé,3
63824615,"LOGIRENE, comprimé sécable",comprimé sécable,3
63826452,"COAPROVEL 300 mg/25 mg, comprimé pelliculé",comprimé pelliculé,3
63830251,"VFEND 50 mg, comprimé pelliculé",comprimé pelliculé,3
63830632,"FOSINOPRIL HYDROCHLOROTHIAZIDE EG 20 mg/12,5 mg, comprimé sécable",comprimé sécable,3
63831613,"DIGITALIS PURPUREA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63831823,"LETROZOLE CRISTERS 2,5 mg, comprimé pelliculé",comprimé pelliculé,3
63835526,"PARIET 10 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
63840612,"EAU OXYGENEE GIFRER 10 VOLUMES, solution pour application cutanée",solution pour application,
63841059,"SUTENT 50 mg, gélule",gélule,5
63841632,"STOMEDINE 200 mg, comprimé effervescent",comprimé effervescent(e),3
63841924,"REVLIMID 7,5 mg, gélule",gélule,5
63845762,"PROKINYL L.P. 15 mg, gélule à libération prolongée",gélule à libération prolongée,5
63849650,"HOMEOGENE 46, comprimé orodispersible",comprimé orodispersible,3
63849839,"COVERSYL 5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63851352,"VARUBY 90 mg, comprimé pelliculé",comprimé pelliculé,3
63852237,"UBISTESIN ADRENALINEE au 1/200 000, solution injectable",solution injectable pour usage dentaire,
63855735,"ROPINIROLE EG 0,25 mg, comprimé pelliculé",comprimé pelliculé,3
63857177,"VARDENAFIL KRKA 10 mg, comprimé pelliculé",comprimé pelliculé,3
63859541,"SENNA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63862669,"FEBUXOSTAT ACCORD 80 mg, comprimé pelliculé",comprimé pelliculé,3
63864766,"ESCITALOPRAM BIOGARAN 15 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63864773,"ASCLEPIAS VINCETOXICUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63866728,"REBIF 22 microgrammes, solution injectable en stylo prérempli",solution injectable,
63869208,"AESCULUS GLABRA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63870751,"PRESTOLE, gélule",gélule,5
63871159,"SOMATULINE L.P. 90 mg, solution injectable à libération prolongée en seringue préremplie",solution injectable à libération prolongée,
63871440,"ORACEFAL 500 mg, gélule",gélule,5
63872236,"ESCITALOPRAM SANDOZ 5 mg, comprimé pelliculé",comprimé pelliculé,3
63873854,"SPIRONOLACTONE SANDOZ 50 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63873893,"PANTOPRAZOLE ALMUS 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
63873936,"ARUNDO DONAX BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63874155,"ACEBUTOLOL EG 400 mg, comprimé pelliculé",comprimé pelliculé,3
63874803,"ESCITALOPRAM SANDOZ 15 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63874970,"HYDROXYZINE ZENTIVA 25 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63875218,"FRUCTINES AU PICOSULFATE DE SODIUM 5 mg, comprimé à sucer",comprimé à sucer,3
63877557,"TEOULA 60 mg, comprimé pelliculé",comprimé pelliculé,3
63878513,"MIRCERA 50 microgrammes/0,3 ml, solution injectable en seringue préremplie",solution injectable,
63878584,"GALANTAMINE SANDOZ LP 16 mg, gélule à libération prolongée",gélule à libération prolongée,5
63880820,"ACEBUTOLOL ALMUS 200 mg, comprimé pelliculé",comprimé pelliculé,3
63880877,"SECALIP 300 mg, gélule",gélule,5
63881349,"FEBUXOSTAT EG 80 mg, comprimé pelliculé",comprimé pelliculé,3
63881961,"ANTARENE CODEINE 400 mg/60 mg, comprimé pelliculé",comprimé pelliculé,3
63882209,"VIDEX 2 g, poudre pour solution buvable en flacon",poudre pour solution buvable,
63882433,"CISATRACURIUM HOSPIRA 5 mg/ml, solution injectable/pour perfusion",solution injectable pour perfusion,
63885956,"PROSTATEP 500 MBq/mL, solution injectable",solution injectable,
63890191,"NATRUM MURIATICUM BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63893230,"AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA 500 mg/62,5 mg ADULTES, comprimé pelliculé (rapport amoxicilline/acide clavulanique : 8/1)",comprimé pelliculé,3
63894193,"GESTODENE/ETHINYLESTRADIOL SANDOZ 75 microgrammes/30 microgrammes, comprimé enrobé",comprimé enrobé,3
63894229,"ICLUSIG 30 mg, comprimé pelliculé",comprimé pelliculé,3
63894243,"RETROVIR 250 mg, gélule",gélule,5
63895021,"HULIO 40 mg/0,8 mL, solution injectable",solution injectable,
63896283,"COMPRALGYL 400 mg/20 mg, comprimé sécable",comprimé sécable,3
63896696,"MIANSERINE EG 30 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63896963,"PANTOPRAZOLE TEVA SANTE 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
63897481,"PREGABALINE BIOGARAN 25 mg, gélule",gélule,5
63897780,"FLUVASTATINE BIOGARAN 20 mg, gélule",gélule,5
63898099,"ICLUSIG 45 mg, comprimé pelliculé",comprimé pelliculé,3
63898512,"RIFINAH 300 mg/150 mg, comprimé enrobé",comprimé enrobé,3
63901015,"HYCAMTIN 1 mg, gélule",gélule,5
63902601,"VALSARTAN RANBAXY 80 mg, comprimé pelliculé",comprimé pelliculé,3
63906140,"LISINOPRIL MYLAN PHARMA 5 mg, comprimé sécable",comprimé sécable,3
63907395,"PROGESTERONE RETARD PHARLON 500 mg/2 ml, solution injectable IM en ampoule",solution injectable,
63911098,"SILODYX 8 mg, gélule",gélule,5
63911415,"DULCOLAX 5 mg, comprimé enrobé gastro-résistant",comprimé enrobé gastro-résistant(e),3
63912232,"DONEPEZIL ARROW GENERIQUES 10 mg, comprimé orodispersible",comprimé orodispersible,3
63912862,"LUDIOMIL 25 mg, comprimé pelliculé",comprimé pelliculé,3
63914482,"HEXABRIX 320 (320 mg l/mL), solution injectable",solution injectable,
63914735,"MONO TILDIEM LP 300 mg, gélule à libération prolongée",gélule à libération prolongée,5
63915004,"DACARBAZINE LIPOMED 100 mg, poudre pour solution injectable ou perfusion",poudre pour solution injectable ou pour perfusion,
63917756,"ANASTROZOLE ZYDUS 1 mg, comprimé pelliculé",comprimé pelliculé,3
63919440,"PREGABALINE ARROW 50 mg, gélule",gélule,5
63922664,"DESLORATADINE MYLAN PHARMA 5 mg, comprimé pelliculé",comprimé pelliculé,3
63922746,"LEVODOPA/CARBIDOPA/ENTACAPONE BIOGARAN 50 mg/12,5 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
63922803,"MELOXICAM TEVA 15 mg, comprimé sécable",comprimé sécable,3
63925105,"ATORVASTATINE ZENTIVA LAB 80 mg, comprimé pelliculé",comprimé pelliculé,3
63925984,"COVERSYL 5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63926641,"ATORVASTATINE EG LABO 10 mg, comprimé pelliculé",comprimé pelliculé,3
63927049,"FLUVOXAMINE MYLAN 50 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63927896,"IRBESARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN PHARMA 150 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
63928539,"BISOPROLOL QUIVER 7,5 mg, comprimé sécable",comprimé sécable,3
63929363,"DESLORATADINE SANDOZ 5 mg, comprimé pelliculé",comprimé pelliculé,3
63931834,"ADVAGRAF 0,5 mg, gélule à libération prolongée",gélule à libération prolongée,5
63934848,"IMETH 12,5 mg/0,5 ml, solution injectable en seringue préremplie",solution injectable,
63935487,"IMUREL 50 mg, poudre pour solution injectable (IV)",poudre pour solution injectable,
63936571,"ASPEGIC ADULTES 1000 mg, poudre pour solution buvable en sachet-dose",poudre pour solution buvable,
63938775,"GLUCOTEP 150 MBq/mL, solution injectable",solution injectable,
63940790,"QUITAXON 50 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63941294,"DAILY, comprimé enrobé",comprimé enrobé et  comprimé enrobé et  comprimé enrobé,3
63941426,"PYLERA 140 mg/125 mg/125 mg, gélule",gélule,5
63943758,"RILUZOLE EG 50 mg, comprimé pelliculé",comprimé pelliculé,3
63945271,"EXFORGE HCT 5 mg/160 mg/25 mg, comprimé pelliculé",comprimé pelliculé,3
63947653,"RESOLOR 2 mg, comprimé pelliculé",comprimé pelliculé,3
63948972,"KINERET 100 mg, solution injectable en seringue préremplie",solution injectable,
63951694,"KESTIN 10 mg, comprimé pelliculé",comprimé pelliculé,3
63953179,"RIVASTIGMINE MYLAN 1,5 mg, gélule",gélule,5
63953357,"ASPERULA ODORATA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63954135,"DULOXETINE EVOLUGEN 30 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
63957170,"IMNOVID 3 mg, gélule",gélule,5
63957761,"SELINCRO 18 mg, comprimé pelliculé",comprimé pelliculé,3
63963045,"MELISSA OFFICINALIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63964446,"ARCOXIA 60 mg, comprimé pelliculé",comprimé pelliculé,3
63964916,"PRAVASTATINE ZENTIVA 20 mg, comprimé sécable",comprimé sécable,3
63965740,"RABEPRAZOLE ARROW GENERIQUES 10 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
63967289,"MOLSIDOMINE ARROW 4 mg, comprimé sécable",comprimé sécable,3
63970132,"SOLIFENACINE TEVA 5 mg, comprimé pelliculé",comprimé pelliculé,3
63971056,"FRAXODI 19 000 U.I. Axa/1 ml, solution injectable (S.C.) en seringue pré-remplie",solution injectable,
63974084,"ATORVASTATINE ALTER 40 mg, comprimé pelliculé",comprimé pelliculé,3
63975542,"THALIDOMIDE CELGENE 50 mg, gélule",gélule,5
63976701,"ACETYLCYSTEINE TEVA CONSEIL 200 mg, poudre pour solution buvable en sachet-dose",poudre pour solution buvable,
63976886,"ESOMEPRAZOLE SANDOZ 40 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
63978976,"TAHOR 10 mg, comprimé pelliculé",comprimé pelliculé,3
63980799,"BOVISTA GIGANTEA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63983845,"COVERSYL 10 mg, comprimé pelliculé",comprimé pelliculé,3
63988721,"ONDANSETRON MYLAN 2 mg/ml, solution injectable (I.V.)",solution injectable,
63990590,"LEVOCETIRIZINE EG 5 mg, comprimé pelliculé",comprimé pelliculé,3
63992335,"CEFUROXIME ZENTIVA 250 mg, comprimé pelliculé",comprimé pelliculé,3
63992417,"VENLAFAXINE EVOLUGEN LP 37,5 mg, gélule à libération prolongée",gélule à libération prolongée,5
63993490,"GLICLAZIDE MYLAN 80 mg, comprimé sécable",comprimé sécable,3
63997357,"RISPERIDONE RANBAXY 1 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
63999461,"BELLADONNA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
63999867,"HYDROXYZINE RENAUDIN 100 mg /2 ml, solution injectable",solution injectable,
64000632,"IBUPROFENE CHEMINEAU 5%, solution pour application cutanée en flacon pressurisé",solution pour application,
64000931,"SECTRAL 400 mg, comprimé pelliculé",comprimé pelliculé,3
64001684,"LOVAPHARM 30 microgrammes/150 microgrammes, comprimé pelliculé",comprimé pelliculé,3
64003144,"OXCARBAZEPINE SANDOZ 600 mg, comprimé pelliculé",comprimé pelliculé,3
64003920,"UPTRAVI 1000 microgrammes, comprimé pelliculé",comprimé pelliculé,3
64005832,"ATRIPLA 600 mg/200 mg/245 mg, comprimé pelliculé",comprimé pelliculé,3
64008230,"EUPRESSYL 25 mg, solution injectable (I.V.)",solution injectable,
64009485,"ANISUM STELLATUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64010594,"KINUREA-H, solution injectable",solution injectable,
64011358,"LOSARTAN BIOGARAN 100 mg, comprimé pelliculé",comprimé pelliculé,3
64012517,"METFORMINE ALTER 850 mg, comprimé pelliculé",comprimé pelliculé,3
64014888,"FEXOFENADINE ZENTIVA 120 mg, comprimé pelliculé",comprimé pelliculé,3
64018107,"IFIRMACOMBI 150 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
64019682,"IBUPROFENE ZENTIVA 400 mg, comprimé pelliculé",comprimé pelliculé,3
64019846,"METOJECT 30 mg/0,60 ml, solution injectable en stylo prérempli",solution injectable,
64021217,"ACEBUTOLOL CRISTERS 200 mg, comprimé pelliculé",comprimé pelliculé,3
64021886,"APREPITANT EG 125 mg et APREPITANT EG 80 mg, gélule",gélule et  gélule,5
64022618,"TRITICUM REPENS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64024786,"DONEPEZIL EG 10 mg, comprimé pelliculé",comprimé pelliculé,3
64025557,"LEVOTHYROXINE BIOGARAN 50 microgrammes, comprimé sécable",comprimé sécable,3
64026417,"NOZINAN 25 mg/ml, solution injectable en ampoule (I.M.)",solution injectable,
64026666,"ROXITHROMYCINE SANDOZ 150 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
64029324,"CROCUS SATIVUS BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 5DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64031567,"NORDITROPINE NORDIFLEX 5 mg/1,5 ml, solution injectable en stylo prérempli",solution injectable,
64032562,"FLECAINIDE RPG 100 mg, comprimé sécable",comprimé sécable,3
64032854,"VEINOBIASE, comprimé effervescent",comprimé effervescent(e),3
64033301,"SUXAMETHONIUM ETHYPHARM 50 mg/ml, solution injectable",solution injectable,
64033397,"ROSUVASTATINE SANDOZ 20 mg, comprimé pelliculé",comprimé pelliculé,3
64033618,"OROMAG, comprimé à sucer",comprimé à sucer,3
64033881,"PANTOPRAZOLE KRKA 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
64035035,"TROPAEOLUM MAJUS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64036190,"ELONVA 150 microgrammes, solution injectable",solution injectable,
64036532,"L-THYROXIN HENNING 75 microgrammes, comprimé sécable",comprimé sécable,3
64038526,"EPTAVIT 1000 mg/880 U.I., comprimé effervescent",comprimé effervescent(e),3
64041547,"DORMICALM, comprimé enrobé",comprimé enrobé,3
64041757,"ARIPIPRAZOLE BGR 15 mg, comprimé orodispersible",comprimé orodispersible,3
64043587,"BOSENTAN ACCORD 125 mg, comprimé pelliculé",comprimé pelliculé,3
64045143,"OROZAMUDOL 50 mg, comprimé orodispersible",comprimé orodispersible,3
64046761,"FROVATRIPTAN TEVA 2,5 mg, comprimé pelliculé",comprimé pelliculé,3
64046843,"STRAMONIUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64047571,"HELMINTOX 250 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
64048591,"OLANZAPINE MYLAN GENERIQUES 5 mg, comprimé orodispersible",comprimé orodispersible,3
64050126,"OLANZAPINE BLUEFISH 10 mg, comprimé orodispersible",comprimé orodispersible,3
64052038,"HYALGAN 20 mg/2 ml, solution injectable pour voie intra-articulaire en seringue pré-remplie",solution injectable,
64052173,"HUMALOG 100 UI/ml, solution injectable en cartouche",solution injectable,
64052764,"PHLOROGLUCINOL TEVA 80 mg, comprimé orodispersible",comprimé dispersible orodispersible,3
64053300,"METFORMINE ISOMED 850 mg, comprimé pelliculé",comprimé pelliculé,3
64054758,"BONTEFEL 40 mg, comprimé pelliculé",comprimé pelliculé,3
64056613,"EPLERENONE ZYDUS 50 mg, comprimé pelliculé",comprimé pelliculé,3
64059342,"PRAVASTATINE ZYDUS 20 mg, comprimé sécable",comprimé sécable,3
64061553,"FOSINOPRIL/HYDROCHLOROTHIAZIDE ARROW LAB 20 mg/12,5 mg, comprimé sécable",comprimé sécable,3
64061788,"VORICONAZOLE ACCORD 200 mg, comprimé pelliculé",comprimé pelliculé,3
64062452,"VALSARTAN HYDROCHLOROTHIAZIDE ZYDUS 160 mg/25 mg, comprimé pelliculé",comprimé pelliculé,3
64064179,"CEFUROXIME KABI 750 mg, poudre pour solution injectable / pour perfusion",poudre pour solution injectable ou pour perfusion,
64064987,"KEFORAL 1 g, comprimé pelliculé",comprimé pelliculé,3
64066251,"HYDRASTIS CANADENSIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64066269,"DIANE 35 microgrammes, comprimé enrobé",comprimé enrobé,3
64067524,"LEVOTHYROX 150 microgrammes, comprimé sécable",comprimé sécable,3
64067620,"PREGABALINE EG LABO 100 mg, gélule",gélule,5
64068708,"XATRAL 2,5 mg, comprimé pelliculé",comprimé pelliculé,3
64069183,"MEMANTINE HCS 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
64069322,"BICALUTAMIDE EG 50 mg, comprimé pelliculé",comprimé pelliculé,3
64071063,"NEBIVOLOL ARROW 5 mg, comprimé quadrisécable",comprimé quadrisécable,3
64072350,"LANSOPRAZOLE RANBAXY 15 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
64073139,"CIMETIDINE MYLAN 200 mg,comprimé effervescent",comprimé effervescent(e),3
64073783,"BACLOFENE ZENTIVA 10 mg, comprimé sécable",comprimé sécable,3
64076562,"FOZIRETIC 20 mg/12,5 mg, comprimé sécable",comprimé sécable,3
64076815,"CEFIXIME EG LABO 200 mg, comprimé pelliculé",comprimé pelliculé,3
64077116,"CISATRACURIUM TEVA 2 mg/ml, solution injectable/pour perfusion",solution injectable pour perfusion,
64080062,"RABEPRAZOLE EG LABO 10 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
64080646,"TRIFLUCAN 50 mg, gélule",gélule,5
64083973,"BISOPROLOL SANDOZ 2,5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
64086827,"ASIMINA TRILOBA BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 7DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64087053,"RISPERDALORO 3 mg, comprimé orodispersible",comprimé orodispersible,3
64088625,"PANTOPRAZOLE ISOMED 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
64089435,"PAROXETINE RPG 20 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,3
64091062,"OEDIEN 2 mg/0,03 mg, comprimé pelliculé",comprimé et  comprimé pelliculé,3
64093355,"XTANDI 40 mg, comprimé pelliculé",comprimé pelliculé,3
64095833,"PARIET 10 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
64099212,"ENANTYUM 12,5 mg, comprimé pelliculé",comprimé pelliculé,3
64099244,"ALMOTRIPTAN BIOGARAN 12,5 mg, comprimé pelliculé",comprimé pelliculé,3
64100013,"CANDESARTAN MYLAN 4 mg, comprimé sécable",comprimé sécable,3
64100892,"SIMVASTATINE ALMUS 10 mg, comprimé pelliculé",comprimé pelliculé,3
64102427,"PERGOVERIS (450 UI + 225 UI)/0,72 mL, solution injectable en stylo prérempli",solution injectable,
64102886,"GUARANA BOIRON, degré de dilution compris entre 2CH à 30CH et 4DH à 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64103340,"ELISOR 10 mg, comprimé sécable",comprimé sécable,3
64103828,"MOPRAL 20 mg, gélule gastro-résistante",gélule gastro-résistant(e),5
64105964,"LEVODOPA/CARBIDOPA/ENTACAPONE MYLAN 100 mg/25 mg/200 mg, comprimé pelliculé",comprimé pelliculé,3
64107495,"CANDESARTAN MYLAN PHARMA 8 mg, comprimé sécable",comprimé sécable,3
64108234,"RHINUREFLEX, comprimé pelliculé",comprimé pelliculé,3
64109788,"LAMOTRIGINE RANBAXY 200 mg, comprimé dispersible",comprimé dispersible,3
64109927,"CARVEDILOL BIOGARAN 12,5 mg, comprimé sécable",comprimé sécable,3
64115225,"MELOXICAM ZENTIVA 15 mg, comprimé sécable",comprimé sécable,3
64115976,"BELANETTE 0,02 mg/3 mg, comprimé pelliculé",comprimé pelliculé,3
64116131,"VALSARTAN ZYDUS 160 mg, comprimé pelliculé",comprimé pelliculé,3
64117322,"GABAPENTINE TEVA 600 mg, comprimé pelliculé",comprimé pelliculé,3
64117646,"NARCAN 0,4 mg/1 ml, solution injectable en ampoule",solution injectable,
64117856,"OLANZAPINE ZENTIVA 5 mg, comprimé orodispersible",comprimé orodispersible,3
64121178,"PANTOPRAZOLE ZYDUS FRANCE 20 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),3
64121915,"DILTIAZEM BGR LP 300 mg, gélule à libération prolongée",gélule à libération prolongée,5
64122807,"ZONEGRAN 100 mg, gélule",gélule,5
64124103,"HYDROCORTISONE ROUSSEL 10 mg, comprimé sécable",comprimé sécable,3
64126741,"MAGINJECTABLE 0,8 POUR CENT, solution injectable",solution injectable,
64127601,"LEVOFOLINATE DE CALCIUM ZENTIVA 10 mg/ml, solution injectable (IM/IV)",solution injectable,
64127633,"SEVIKAR 40 mg/5 mg, comprimé pelliculé",comprimé pelliculé,3
64127811,"MERCURIUS SOLUBILIS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64130871,"ACECLOFENAC BIOGARAN 100 mg, comprimé pelliculé",comprimé pelliculé,3
64132502,"CLOPIDOGREL MYLAN 75 mg, comprimé pelliculé",comprimé pelliculé,3
64137353,"TOPIRAMATE MYLAN 50 mg, comprimé pelliculé",comprimé pelliculé,3
64138003,"GAMMANORM 165 mg/ml, solution injectable",solution injectable,
64139386,"MONOCRIXO L.P. 200 mg, gélule à libération prolongée (UNE PRISE QUOTIDIENNE)",gélule à libération prolongée,5
64139742,"ORBENINE 500 mg, gélule",gélule,5
64141483,"PARLODEL 5 mg, gélule",gélule,5
64144419,"ACTONEL 5 mg, comprimé pelliculé",comprimé pelliculé,3
64144682,"EXEMESTANE ZENTIVA 25 mg, comprimé pelliculé",comprimé pelliculé,3
64145115,"MONILIA ALBICANS LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",comprimé et solution(s) et granules et poudre et pommade,3
64146217,"OLYSIO 150 mg, gélule",gélule,5
64146936,"GAMMA-OH 200 mg/ml, solution injectable (IV)",solution injectable,
64147632,"ORFADIN 10 mg, gélule",gélule,5
64150190,"HYZAAR 50 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,3
64150906,"AZITHROMYCINE ZYDUS 250 mg, comprimé pelliculé",comprimé pelliculé,3
64155419,"ENALAPRIL EVOLUGEN 20 mg, comprimé sécable",comprimé sécable,3
64159780,"DILTIAZEM TEVA L.P. 120 mg, gélule à libération prolongée",gélule à libération prolongée,5
64161144,"SPIRAMYCINE METRONIDAZOLE MYLAN 750.000 U.I./125 mg, comprimé pelliculé",comprimé pelliculé,3
64161831,"CEBUTID 50 mg, comprimé enrobé",comprimé enrobé,3
64162292,"LOXAPAC 25 mg, comprimé pelliculé",comprimé pelliculé,3
64164471,"LEVETIRACETAM ZENTIVA 250 mg, comprimé pelliculé",comprimé pelliculé,3
64165648,"ALMOTRIPTAN ARROW 12,5 mg, comprimé pelliculé",comprimé pelliculé,3
64166903,"SUCCICAPTAL 200 mg, gélule",gélule,5
64168434,"DOLIPRANE CODEINE 400 mg/20 mg, comprimé sécable",comprimé sécable,3
64168498,"QUINIMAX 250 mg/2 ml, solution injectable",solution injectable,
64170339,"FLUVASTATINE ISOMED 40 mg, gélule",gélule,5
64171551,"TRAMADOL TEVA SANTE 50 mg, gélule",gélule,5
64172183,"DICETEL 50 mg, comprimé pelliculé",comprimé pelliculé,3
